-176.59999084472656, 4.0, 0.0
-176.6000213623047, 3.9999990463256836, 0.00012629142837269284
-176.6000213623047, 3.99999737739563, 3.328095796852544e-05
-176.6005401611328, 3.999424695968628, 0.027677585571553538
-176.6007537841797, 3.9993529319763184, 0.004284449325915887
-176.60067749023438, 3.9992878437042236, 0.0034802494369308976
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59996032714844, 3.999256134033203, 0.0
-176.59994506835938, 3.9992544651031494, 2.588347759038703e-06
-176.59994506835938, 3.999251127243042, 2.713561050809246e-06
-176.59994506835938, 3.9992482662200928, 2.309137251570517e-06
-176.59994506835938, 3.9992458820343018, 1.838967138710143e-06
-176.59994506835938, 3.999243974685669, 1.3828037249803041e-06
-176.59994506835938, 3.9992427825927734, 1.0423627062939566e-06
-176.59994506835938, 3.999241590499878, 7.709649259612145e-07
-176.59994506835938, 3.9992408752441406, 5.77751284924779e-07
-176.59994506835938, 3.9992406368255615, 3.1954191859559893e-07
-176.59994506835938, 3.999239921569824, 3.432028853511805e-07
-176.59994506835938, 3.999239683151245, 2.824709224207521e-07
-176.59994506835938, 3.999239444732666, 2.3508112379726982e-07
-176.59994506835938, 3.999239206314087, 1.9615022774373876e-07
-176.59994506835938, 3.999239206314087, 1.2501231677410835e-07
-176.59994506835938, 3.9992387294769287, 1.1778159469908684e-07
-176.59994506835938, 3.9992387294769287, 1.7528760627258577e-07
-176.59994506835938, 3.9992387294769287, 1.9620989357203104e-07
-176.59994506835938, 3.9992387294769287, 1.5455496146222592e-07
-176.59994506835938, 3.9992387294769287, 1.3343068080832368e-07
-176.59994506835938, 3.9992387294769287, 9.470698246004588e-08
-176.59994506835938, 3.9992387294769287, 1.1827539906531792e-07
-176.59994506835938, 3.9992384910583496, 7.861861889700681e-08
-176.60171508789062, 3.999239206314087, 0.17391948532861481
-176.62948608398438, 3.9992523193359375, 0.7601759845722423
-176.68463134765625, 3.9993672370910645, 1.268553999584487
-176.75924682617188, 3.999359607696533, 1.6125562802425146
-176.85118103027344, 3.999311685562134, 1.9638505670676585
-176.95616149902344, 3.9992806911468506, 2.1956574144738727
-177.07366943359375, 3.999241352081299, 2.447449480750228
-177.20272827148438, 3.9992005825042725, 2.671143799479472
-177.34304809570312, 4.001996040344238, 2.8967018672896487
-177.49403381347656, 4.005026340484619, 3.0983931957566955
-177.654052734375, 4.006186008453369, 3.265845239739373
-177.82174682617188, 4.010210990905762, 3.4163556708475142
-177.99700927734375, 4.0223236083984375, 3.584070953222038
-178.18153381347656, 4.035346031188965, 3.774976601731563
-178.37611389160156, 4.042153358459473, 3.9579645752640444
-178.57826232910156, 4.051296234130859, 4.088926162173591
-178.78578186035156, 4.06950044631958, 4.207026600789804
-178.9992218017578, 4.096427917480469, 4.361185081965928
-179.21885681152344, 4.132434368133545, 4.5103685831392015
-179.4424591064453, 4.181698322296143, 4.6541150633483905
-179.66993713378906, 4.244570732116699, 4.827396258462239
-179.90081787109375, 4.321711540222168, 4.974952887321539
